	Genes	Counts	log2_value
16305	AT3G57570	491	8.939579214314692
16306	AT3G57580	45	5.491853096329675
16307	AT3G57587	2	1.0
16308	AT3G57590	81	6.339850002884624
16309	AT3G57600	12	3.584962500721156
16310	AT3G57610	432	8.754887502163468
16311	AT3G57620	1	0.0
16312	AT3G57630	451	8.81698362325538
16313	AT3G57640	138	7.108524456778169
16314	AT3G57650	508	8.988684686772165
16315	AT3G57660	634	9.308339030139408
16316	AT3G57670	2	1.0
16317	AT3G57680	44	5.459431618637297
16318	AT3G57690	2	1.0
16319	AT3G57700	130	7.022367813028454
16320	AT3G57710	111	6.794415866350106
16321	AT3G57720	28	4.807354922057604
16322	AT3G57730	110	6.78135971352466
16323	AT3G57740	35	5.129283016944966
16324	AT3G57750	124	6.954196310386875
16325	AT3G57760	43	5.426264754702098
16326	AT3G57770	30	4.906890595608519
16327	AT3G57780	156	7.285402218862249
16328	AT3G57785	12	3.584962500721156
16329	AT3G57787	3	1.584962500721156
16330	AT3G57790	257	8.005624549193879
16331	AT3G57800	380	8.569855608330947
16332	AT3G57810	149	7.219168520462161
16333	AT3G57830	13	3.700439718141092
16334	AT3G57840	1	0.0
16335	AT3G57850	1	0.0
16336	AT3G57860	3	1.584962500721156
16337	AT3G57870	604	9.238404739325079
16338	AT3G57880	619	9.273795599214264
16339	AT3G57890	649	9.342074667999139
16340	AT3G57900	1	0.0
16341	AT3G57910	51	5.672425341971495
16342	AT3G57920	2	1.0
16343	AT3G57930	173	7.434628227636725
16344	AT3G57940	259	8.016808287686555
16345	AT3G57950	28	4.807354922057604
16346	AT3G57960	1	0.0
16347	AT3G57970	209	7.7073591320808825
16348	AT3G57980	182	7.507794640198696
16349	AT3G57990	347	8.43879185257826
16350	AT3G58000	2	1.0
16351	AT3G58010	304	8.247927513443585
16352	AT3G58020	126	6.977279923499917
16353	AT3G58030	381	8.573647187493322
16354	AT3G58040	232	7.857980995127572
16355	AT3G58050	803	9.649256177517314
16356	AT3G58060	1	0.0
16357	AT3G58070	1	0.0
16358	AT3G58090	72	6.169925001442312
16359	AT3G58100	20	4.321928094887363
